,last_price,total_area,bedrooms,ceiling_height,floors_total,living_area,floor,bike_parking,studio,open_plan,kitchen_area,balcony,airport_dist,city_center_dist
3497,153000.0,136.3,2,2.76,6,61.0,5,1,0,1,12.2,2,32675,21170
3498,76000.0,53.6,3,3.19,12,26.0,9,0,0,0,13.9,1,41345,9644
3499,120000.0,118.5,1,2.57,20,54.8,8,0,0,0,13.0,1,23724,10759
3500,50000.0,64.4,3,2.33,11,36.2,9,0,0,0,7.2,1,46209,18464
3501,125000.0,126.3,3,2.45,7,68.0,1,1,0,0,5.3,2,21668,20423
3502,161000.0,149.7,4,2.66,1,74.7,1,0,0,0,8.7,0,9122,24992
3503,33000.0,33.6,2,2.58,16,21.4,14,1,0,0,7.8,0,22404,13975
3504,130000.0,137.7,2,2.39,16,59.0,13,0,0,0,12.0,1,18782,21510
3505,121000.0,104.7,2,2.69,17,72.5,9,0,1,0,4.7,1,25089,2347
3506,199000.0,146.8,2,2.6,15,63.9,2,0,0,0,14.4,1,13981,3570
3507,71000.0,85.8,1,2.41,9,54.2,4,0,0,1,14.5,0,21665,21890
3508,167000.0,131.7,3,2.57,5,67.2,2,0,0,1,5.0,1,44881,10082
3509,49000.0,37.5,2,3.1,20,24.7,17,0,0,0,8.8,0,34360,6425
3510,118000.0,70.2,3,2.57,8,29.7,4,1,0,1,13.9,2,13915,10726
3511,31000.0,38.0,1,2.94,1,19.5,1,1,1,0,6.1,1,7379,13615
3512,226000.0,147.0,3,2.85,7,73.6,5,0,0,1,11.6,1,14750,8779
3513,148000.0,128.0,3,2.68,11,89.4,11,0,1,0,11.8,1,23413,5744
3514,171000.0,132.3,3,2.52,20,92.0,14,0,0,0,6.6,0,21521,1888
3515,154000.0,142.6,3,2.63,13,65.1,10,0,0,1,4.1,2,43182,19422
3516,44000.0,40.2,3,2.83,13,23.7,7,0,0,1,11.3,1,31369,22695
3517,130000.0,76.3,4,2.62,7,42.8,4,0,0,1,10.8,1,42912,1413
3518,39000.0,38.5,2,2.49,11,17.2,11,1,0,0,11.1,1,49949,9387
3519,34000.0,55.3,2,2.4,18,24.9,17,0,0,0,5.7,0,18065,22424
3520,87000.0,57.5,1,3.09,1,40.1,1,1,0,0,10.6,1,26485,1496
3521,83000.0,86.3,1,2.7,12,46.2,9,1,0,1,10.0,1,36750,18556
3522,81000.0,62.2,2,2.86,3,27.2,2,0,0,0,9.0,2,28029,6839
3523,43000.0,42.1,1,2.74,1,19.6,1,1,0,1,12.5,1,19707,19553
3524,53000.0,50.1,2,3.09,4,24.1,2,0,0,1,8.3,1,41729,17302
3525,30000.0,47.7,1,2.79,6,26.4,5,1,0,0,7.9,2,45159,23589
3526,178000.0,146.8,1,2.73,5,73.5,3,0,0,1,10.0,1,17520,8359
3527,195000.0,121.1,4,3.13,11,65.0,6,0,0,0,14.4,1,17666,4637
3528,139000.0,146.1,1,2.95,20,65.8,8,0,0,0,7.8,1,30535,12881
3529,61000.0,82.8,3,2.4,13,41.2,2,0,0,1,8.9,0,41737,24636
3530,64000.0,63.4,1,2.46,11,26.7,11,0,0,0,6.9,2,28397,1970
3531,155000.0,125.8,4,3.01,6,83.9,6,0,0,0,11.5,1,7702,5281
3532,75000.0,69.2,3,3.05,19,31.8,3,0,0,0,8.0,0,18275,21575
3533,87000.0,65.9,3,2.79,15,41.3,7,0,0,1,11.6,2,27628,17471
3534,56000.0,57.9,3,2.8,13,29.2,2,0,1,0,5.6,1,38151,11198
3535,30000.0,45.6,1,2.87,10,24.7,5,0,0,0,6.9,0,39873,12848
3536,82000.0,60.8,4,2.7,1,29.6,1,0,0,0,6.3,0,38854,7139
3537,94000.0,72.6,3,2.91,13,44.2,9,0,0,1,12.6,1,9267,24099
3538,125000.0,110.9,3,2.4,6,72.4,6,1,0,1,5.0,2,32720,9233
3539,57000.0,37.5,3,3.17,20,18.2,7,0,0,0,6.8,0,24144,10117
3540,71000.0,55.3,2,2.98,12,26.1,3,0,0,0,9.6,1,19109,12258
3541,123000.0,127.1,3,2.87,17,76.8,2,0,0,0,5.0,0,42242,6128
3542,65000.0,47.6,2,2.58,18,21.8,9,1,0,0,4.1,1,21127,5716
3543,74000.0,71.1,2,2.44,8,42.1,1,1,0,0,11.6,1,13213,15415
3544,126000.0,133.8,1,2.67,14,57.3,9,0,0,0,10.7,0,36308,19593
3545,62000.0,48.6,4,2.9,5,28.5,2,0,0,0,4.1,1,11098,19052
3546,39000.0,39.9,1,2.87,2,22.1,1,0,0,1,4.5,1,18225,14575
3547,92000.0,88.1,2,2.64,11,38.3,1,0,0,1,6.4,1,25000,16334
3548,77000.0,66.3,2,2.85,3,39.4,1,0,0,0,14.0,1,11375,14529
3549,118000.0,97.6,3,3.03,16,52.1,7,1,0,0,11.2,1,17930,21998
3550,146000.0,126.5,3,2.32,16,58.8,2,0,0,1,12.9,0,33872,10299
3551,77000.0,46.5,2,2.71,9,23.5,6,0,0,1,12.4,2,30083,3959
3552,104000.0,99.7,1,2.98,13,54.6,11,1,0,0,14.8,0,42993,11452
3553,100000.0,90.7,3,2.79,10,38.8,9,0,0,1,14.5,1,11340,21899
3554,51000.0,47.3,4,2.89,17,32.5,8,1,0,1,4.7,0,43874,22619
3555,130000.0,104.9,3,2.77,17,62.9,9,1,0,0,4.2,0,8403,15148
3556,85000.0,62.8,2,3.19,10,27.1,8,0,1,0,9.5,1,38454,2494
3557,99000.0,88.5,4,2.35,8,57.3,1,0,0,1,7.0,1,14310,18337
3558,30000.0,39.9,2,2.74,7,19.8,7,1,0,0,9.6,1,45639,16673
3559,97000.0,85.2,2,2.38,14,49.3,2,1,0,0,5.0,1,6870,11841
3560,87000.0,66.8,2,2.44,18,32.3,4,0,0,0,14.0,1,31111,4912
3561,154000.0,128.7,2,2.64,19,79.8,18,0,0,0,12.5,1,5577,15555
3562,51000.0,36.8,3,2.44,18,22.7,10,1,0,0,10.1,1,38122,12575
3563,126000.0,80.2,2,3.17,14,45.4,1,1,0,1,9.1,0,6518,2450
3564,89000.0,85.0,2,3.15,10,40.1,10,0,0,1,9.2,0,37722,10547
3565,90000.0,117.0,2,2.6,1,55.7,1,0,0,0,10.8,1,41384,23529
3566,95000.0,98.9,1,2.88,9,50.9,9,0,0,0,10.0,0,45299,10875
3567,139000.0,110.1,2,2.78,18,48.8,13,0,0,0,9.3,1,21174,11306
3568,129000.0,123.2,2,3.03,13,61.8,2,0,1,0,11.5,0,29414,14378
3569,140000.0,133.5,1,2.86,17,80.8,13,0,0,0,12.4,2,38009,8131
3570,107000.0,67.7,3,2.3,16,43.9,5,0,0,1,11.1,0,41933,2765
3571,96000.0,94.6,3,2.99,11,47.3,2,0,0,0,8.3,1,40228,15430
3572,112000.0,130.8,3,2.97,9,61.5,7,0,1,0,8.6,0,43151,12882
3573,143000.0,148.7,2,2.76,7,96.6,1,0,0,0,5.1,1,45394,17398
3574,160000.0,136.7,3,3.11,1,91.2,1,0,0,0,8.6,1,34264,12434
3575,142000.0,74.6,4,3.12,9,39.0,3,1,1,0,12.6,2,12829,6936
3576,47000.0,53.4,3,2.77,10,21.8,1,0,0,0,4.7,0,42507,10225
3577,136000.0,88.7,3,2.85,16,54.0,4,0,0,0,5.9,0,25848,1324
3578,161000.0,119.0,2,3.2,18,75.6,11,1,1,1,13.3,0,7279,4724
3579,84000.0,89.1,4,2.57,14,36.1,6,0,0,0,10.2,0,33174,19864
3580,72000.0,88.0,2,2.59,11,50.9,5,0,0,1,11.4,0,37736,23360
3581,152000.0,130.6,2,2.46,4,75.3,4,0,1,1,7.5,0,25604,9763
3582,54000.0,73.4,2,3.11,19,37.7,9,0,0,0,9.4,0,27800,23259
3583,136000.0,133.2,1,2.97,13,83.2,13,0,0,1,12.4,0,29749,16251
3584,123000.0,78.8,4,2.4,1,41.7,1,0,0,1,13.6,0,16362,7731
3585,76000.0,69.4,2,3.18,19,41.8,17,0,1,0,14.7,0,21829,15394
3586,81000.0,84.5,2,2.96,15,46.9,8,0,1,1,13.4,1,41310,20395
3587,134000.0,121.5,3,3.07,20,57.7,8,0,0,1,4.7,0,6346,19860
3588,30000.0,45.1,2,2.34,15,26.3,13,0,0,0,7.8,2,30060,22242
3589,46000.0,53.6,1,2.75,11,33.3,3,0,0,1,12.2,0,6430,19892
3590,164000.0,144.2,3,2.93,5,99.8,2,1,1,0,8.6,0,14074,17693
3591,77000.0,51.1,3,2.79,10,26.2,8,0,0,1,8.8,0,21780,10209
3592,125000.0,98.1,2,2.9,18,41.1,2,1,1,0,12.7,2,13390,5314
3593,156000.0,99.5,3,3.04,7,69.3,4,1,0,0,13.2,2,43183,3704
3594,69000.0,88.8,2,2.64,1,52.1,1,0,0,0,12.7,0,44159,20504
3595,126000.0,107.4,2,3.06,3,73.4,3,1,0,1,7.9,0,11886,19402
3596,30000.0,57.6,1,2.45,1,24.8,1,1,0,0,6.5,1,45155,22466
3597,139000.0,96.3,2,2.54,17,48.4,14,1,0,0,7.9,2,15350,2696
3598,84000.0,74.7,3,2.34,15,32.9,3,0,1,0,11.7,1,5546,16247
3599,122000.0,109.4,3,2.63,5,71.2,4,1,0,1,8.0,2,38158,18291
3600,40000.0,46.9,2,2.64,16,31.2,9,0,1,0,4.6,2,28321,10901
3601,129000.0,98.5,2,3.02,12,54.2,9,1,0,1,12.8,1,27428,13754
3602,64000.0,52.2,3,2.89,19,23.8,13,0,0,0,4.7,0,5122,12917
3603,69000.0,63.4,2,2.69,14,27.8,9,1,0,0,15.0,0,49034,11439
3604,73000.0,56.2,1,2.89,3,32.4,2,0,1,1,13.5,1,42466,7975
3605,53000.0,51.9,4,2.35,19,28.7,1,1,0,1,14.5,0,48535,24736
3606,146000.0,129.1,3,2.46,1,78.5,1,1,0,1,13.2,0,15965,22201
3607,70000.0,64.3,4,2.86,1,31.6,1,0,0,1,5.1,0,32165,19878
3608,131000.0,141.3,2,2.88,10,73.6,8,0,0,0,8.6,1,38603,21205
3609,146000.0,146.4,3,3.0,3,59.5,1,0,0,0,14.0,1,41150,21096
3610,126000.0,98.6,2,2.66,13,57.5,9,1,0,0,5.0,0,40178,2795
3611,58000.0,47.2,2,2.95,6,24.9,5,1,0,1,7.4,1,30755,14794
3612,93000.0,74.9,2,2.92,11,50.7,1,0,0,0,9.1,0,6422,12297
3613,189000.0,125.7,2,3.17,6,74.5,4,1,0,0,8.9,2,49729,5770
3614,100000.0,74.1,1,2.49,3,38.5,2,0,0,0,14.4,1,10169,7269
3615,68000.0,40.4,2,2.8,16,19.4,9,0,0,1,8.3,0,13137,4391
3616,94000.0,96.8,1,2.84,9,65.0,9,0,0,0,6.6,1,42100,12359
3617,170000.0,131.4,3,3.2,8,53.2,7,0,0,0,8.9,0,9526,7152
3618,153000.0,125.5,2,2.48,3,62.5,3,0,0,0,8.4,0,14601,6101
3619,62000.0,51.0,1,2.77,5,34.8,4,1,0,1,10.9,0,5914,14169
3620,136000.0,110.7,1,2.61,14,66.0,7,0,0,0,14.9,1,12050,6104
3621,62000.0,56.5,1,2.77,5,31.6,2,1,0,1,10.1,1,34653,15151
3622,93000.0,56.2,3,2.51,19,25.9,5,0,0,1,9.1,1,21224,4733
3623,152000.0,134.9,1,2.34,5,87.7,1,1,0,1,10.5,1,11081,17935
3624,95000.0,60.0,3,2.82,20,27.7,2,1,1,0,14.8,1,16880,8277
3625,40000.0,61.6,1,2.6,20,29.2,9,0,0,0,10.9,1,38915,19322
3626,30000.0,30.1,2,2.46,2,13.8,2,0,0,1,5.4,0,30058,20116
3627,120000.0,134.5,3,2.59,7,60.2,2,1,0,0,14.0,0,26422,24659
3628,204000.0,125.1,3,2.34,1,85.8,1,0,0,1,10.5,1,7100,1397
3629,106000.0,105.3,1,3.16,18,61.1,12,0,1,1,5.7,2,28028,20438
3630,175000.0,120.0,3,2.82,10,71.0,2,0,0,1,6.5,2,26669,12565
3631,77000.0,48.2,2,3.03,6,33.1,1,1,0,0,5.3,2,24929,3946
3632,88000.0,85.0,3,2.68,7,39.9,3,1,0,0,14.6,0,26937,19185
3633,109000.0,72.1,3,3.11,12,29.0,2,1,0,0,4.8,0,8343,2579
3634,30000.0,41.3,3,2.73,18,23.9,7,1,1,1,12.4,1,46985,21824
3635,102000.0,88.3,4,2.82,11,48.8,9,0,0,0,7.7,1,18776,16177
3636,165000.0,140.5,2,2.74,19,76.3,11,1,1,0,4.9,0,34363,5528
3637,39000.0,34.8,3,2.96,4,14.6,1,0,0,0,8.8,1,21154,17341
3638,71000.0,65.0,2,2.81,19,34.8,16,0,1,1,4.0,0,19757,5015
3639,40000.0,54.9,1,2.54,13,26.7,7,0,0,0,13.0,1,37625,14570
3640,91000.0,58.6,1,2.43,19,28.3,13,0,0,1,10.0,2,23845,1119
3641,139000.0,139.0,1,2.85,2,64.9,1,1,0,1,9.0,2,32714,23494
3642,130000.0,86.2,3,2.74,9,43.1,3,0,1,0,13.1,1,17340,2536
3643,72000.0,86.0,2,2.39,8,43.5,7,0,0,0,9.7,0,16946,18996
3644,128000.0,121.3,2,2.66,14,59.7,8,0,0,0,10.5,0,13958,17920
3645,51000.0,48.5,1,2.76,9,33.7,7,0,0,0,13.0,0,18541,16638
3646,128000.0,88.5,2,3.04,13,60.1,5,0,1,0,11.9,1,7921,1939
3647,94000.0,81.6,4,2.37,18,46.7,6,1,1,0,11.2,0,8501,16732
3648,99000.0,101.6,2,2.61,6,70.6,1,0,0,0,11.7,1,43381,15708
3649,175000.0,149.9,3,3.04,3,104.6,3,1,1,1,6.9,1,17594,16183
3650,138000.0,122.3,3,2.88,10,62.0,3,0,0,0,5.3,0,29225,13919
3651,85000.0,77.7,3,2.56,10,41.5,6,0,1,0,10.8,2,27339,8931
3652,118000.0,129.3,2,3.06,10,88.9,8,0,1,0,6.5,0,33539,6620
3653,72000.0,50.5,3,2.74,9,29.4,5,0,0,1,4.5,2,34157,11952
3654,45000.0,33.7,2,2.75,12,15.6,1,0,0,1,6.8,0,21505,10238
3655,74000.0,54.5,3,3.18,8,33.1,3,0,0,0,11.9,1,11004,17505
3656,117000.0,70.8,2,3.15,9,32.7,8,0,1,1,11.8,1,12984,7496
3657,91000.0,91.3,2,2.62,17,45.8,4,0,0,0,13.9,1,21170,20001
3658,72000.0,103.8,1,2.43,8,48.6,1,0,0,1,11.4,1,30205,24517
3659,154000.0,139.3,3,2.59,18,65.9,13,0,0,1,8.8,1,32641,17765
3660,84000.0,91.2,2,2.33,20,36.6,6,1,0,0,6.9,1,46956,13296
3661,108000.0,90.2,2,2.32,17,59.9,10,0,1,0,12.3,0,18735,5112
3662,30000.0,36.0,2,2.66,6,17.6,4,0,0,0,8.5,0,9918,24571
3663,74000.0,34.2,4,3.15,10,14.6,4,1,0,1,13.0,0,29195,7545
3664,130000.0,96.1,3,3.08,1,41.0,1,1,1,1,13.4,1,7997,14641
3665,110000.0,82.6,2,2.76,1,46.8,1,0,0,0,7.9,1,12453,11620
3666,162000.0,130.7,3,2.81,9,91.2,5,0,0,0,7.8,0,29936,5784
3667,30000.0,49.3,2,2.31,20,21.9,13,0,1,1,14.0,0,46601,19740
3668,51000.0,33.0,2,2.49,3,14.2,3,0,0,0,8.4,1,13800,3828
3669,104000.0,83.9,4,2.32,6,44.6,6,0,0,0,11.8,0,21312,11316
3670,80000.0,58.5,1,2.98,7,33.3,4,0,0,0,8.2,2,24928,6073
3671,30000.0,36.0,2,2.43,9,17.6,7,0,1,1,12.0,1,47907,14190
3672,113000.0,117.0,2,3.08,5,57.4,5,0,0,1,5.9,1,38103,21659
3673,37000.0,43.4,2,2.88,16,22.9,10,0,0,0,13.2,0,19947,22379
3674,107000.0,103.0,2,2.51,2,50.9,1,0,1,0,14.8,1,17211,13732
3675,77000.0,63.7,2,2.44,3,43.0,1,0,0,0,12.4,0,28333,6799
3676,53000.0,50.8,1,2.86,3,21.0,1,0,0,1,8.0,0,22162,10203
3677,84000.0,75.6,2,3.11,20,35.5,2,0,0,0,10.1,1,32756,17530
3678,161000.0,126.2,2,2.95,10,81.1,8,0,1,0,11.4,1,29064,7908
3679,111000.0,77.1,1,2.61,3,50.1,2,1,0,1,6.1,1,6519,4683
3680,133000.0,120.1,1,2.83,15,52.1,8,1,0,0,7.1,0,8351,7679
3681,77000.0,45.1,3,2.58,14,31.2,3,0,1,0,12.8,1,11032,3916
3682,153000.0,122.7,2,3.2,4,74.6,1,0,0,0,14.4,0,34284,7640
3683,83000.0,58.4,3,2.97,10,28.2,8,0,0,0,7.0,1,48976,2044
3684,146000.0,111.3,3,2.85,11,59.7,10,0,0,0,5.6,1,25368,2497
3685,128000.0,97.9,3,2.68,11,47.9,9,1,0,0,14.8,2,11723,21603
3686,159000.0,141.5,2,2.86,8,63.0,7,0,0,0,7.5,1,32452,5278
3687,78000.0,76.5,2,2.61,9,37.3,4,1,0,0,12.6,2,33143,21251
3688,30000.0,37.9,2,2.33,8,21.8,4,0,0,0,8.2,1,39009,24901
3689,52000.0,32.3,3,2.66,12,20.9,3,0,0,0,14.4,1,36942,10371
3690,147000.0,129.2,2,3.14,17,65.8,11,0,1,0,10.6,1,35953,11747
3691,114000.0,93.0,3,2.86,15,46.9,8,0,0,0,8.6,1,37618,7863
3692,136000.0,123.0,3,2.38,19,66.5,16,1,0,0,6.0,1,41865,3861
3693,54000.0,58.1,1,3.1,20,34.5,10,1,0,0,6.8,2,45296,16285
3694,75000.0,71.4,1,2.54,6,44.7,6,0,0,1,13.4,1,5153,21353
3695,30000.0,33.6,3,2.52,5,16.7,2,0,0,0,4.6,0,34980,17065
3696,167000.0,145.4,2,2.57,8,83.7,2,0,0,0,5.7,0,47355,3624
3697,98000.0,110.1,1,2.82,18,56.9,4,0,1,1,6.1,0,39104,15560
3698,160000.0,142.0,3,2.79,15,87.3,3,0,0,0,4.8,1,8662,16343
3699,54000.0,61.9,2,2.74,3,27.8,3,0,0,0,11.5,2,38134,17554
3700,154000.0,103.4,4,2.95,14,49.3,1,1,0,0,14.8,1,16367,2667
3701,130000.0,111.4,3,2.58,15,58.8,14,1,0,1,5.5,0,13283,17755
3702,103000.0,68.1,3,3.0,13,45.4,10,0,0,1,12.8,1,14144,15512
3703,108000.0,131.8,2,2.46,20,75.4,6,0,0,1,5.9,1,48746,21835
3704,190000.0,143.7,2,3.0,9,99.1,9,1,1,1,14.7,0,34660,4964
3705,152000.0,136.2,2,2.9,17,58.7,12,1,1,1,9.6,0,49003,2491
3706,104000.0,118.7,1,2.91,19,63.9,12,0,1,0,13.3,1,43124,20509
3707,82000.0,63.3,2,2.73,4,33.3,4,1,0,0,5.9,1,46620,3471
3708,88000.0,63.8,2,2.9,20,37.0,14,1,0,0,13.7,1,29972,10123
3709,122000.0,145.6,1,2.37,10,93.7,10,0,0,0,4.9,1,20693,21854
3710,41000.0,31.2,2,3.07,3,20.4,2,1,0,0,4.3,1,38234,7679
3711,181000.0,115.9,3,2.35,19,69.7,10,0,0,1,11.8,1,5813,11601
3712,98000.0,114.7,1,2.43,9,68.0,4,1,1,1,5.2,2,33969,15741
3713,114000.0,104.7,1,2.82,5,71.7,4,0,0,1,13.5,1,48042,16340
3714,167000.0,148.8,3,2.97,14,76.7,6,0,0,0,10.8,1,43064,15258
3715,109000.0,67.4,4,2.37,7,43.8,6,0,0,0,7.6,1,13526,2456
3716,61000.0,70.8,2,3.13,6,47.9,4,0,1,0,7.1,1,10762,19682
3717,30000.0,39.5,1,3.18,8,21.6,5,1,0,1,4.9,1,42192,20079
3718,135000.0,83.1,2,2.85,2,51.4,1,0,0,0,11.6,1,7403,3503
3719,65000.0,61.3,4,2.73,14,31.5,7,0,0,0,14.1,0,49789,18752
3720,94000.0,71.2,3,2.97,7,31.9,6,1,0,0,12.3,0,26033,13094
3721,144000.0,130.1,3,2.6,3,75.0,2,0,1,1,10.8,2,46742,1302
3722,142000.0,142.3,2,2.74,20,65.3,10,1,0,1,5.3,0,41507,17660
3723,63000.0,52.3,2,3.12,6,28.1,5,1,1,1,13.1,1,36382,12059
3724,131000.0,74.7,1,3.16,14,49.4,13,0,0,1,14.6,1,14259,4040
3725,202000.0,141.4,3,3.13,12,60.2,4,0,0,1,6.9,0,8854,5220
3726,36000.0,37.4,3,2.54,18,15.3,12,0,0,1,8.6,1,34505,19186
3727,34000.0,41.1,4,2.51,12,23.9,10,0,0,0,4.2,0,13538,23687
3728,54000.0,49.5,2,2.57,7,24.7,6,0,0,0,13.2,0,42292,4936
3729,96000.0,101.4,1,2.7,5,53.3,3,0,0,0,4.2,2,8019,10657
3730,56000.0,48.1,2,2.58,12,25.1,7,0,0,0,9.4,0,28573,8672
3731,149000.0,146.2,3,2.64,9,62.3,2,0,0,1,10.3,0,23992,15083
3732,101000.0,83.6,3,2.86,11,33.5,10,1,0,0,4.6,1,46619,5686
3733,80000.0,90.2,1,2.99,4,60.4,4,0,0,1,5.9,0,45433,14897
3734,59000.0,59.6,2,2.96,14,27.7,3,0,0,1,12.7,1,37413,20949
3735,82000.0,86.5,2,3.03,12,45.7,11,1,0,0,6.8,0,38989,16387
3736,129000.0,109.4,2,2.33,18,75.7,8,0,0,0,12.0,0,36794,5663
3737,105000.0,120.1,3,2.34,7,77.9,7,1,1,0,12.2,1,35366,18976
3738,129000.0,120.5,2,3.01,1,52.1,1,0,0,0,8.5,0,49863,12045
3739,109000.0,99.3,3,2.78,13,54.9,12,0,1,0,4.7,0,38123,3710
3740,160000.0,138.5,2,2.82,16,85.7,1,1,0,1,4.1,1,47551,8851
3741,147000.0,128.1,3,2.35,5,78.1,4,1,0,0,9.4,0,24675,6795
3742,98000.0,120.8,2,2.53,19,75.9,19,0,0,0,4.8,1,49916,21243
3743,61000.0,36.7,3,2.87,9,19.7,4,0,0,0,12.0,0,32651,6447
3744,32000.0,30.8,2,3.07,9,14.0,7,1,1,1,8.2,2,45722,13286
3745,83000.0,55.5,2,3.13,12,29.9,8,1,0,1,11.5,1,9092,16655
3746,136000.0,109.6,2,2.75,18,65.2,12,0,0,1,8.5,1,32475,2352
3747,79000.0,79.3,2,2.79,10,46.2,9,0,0,0,10.9,1,49676,4382
3748,80000.0,78.3,2,3.05,17,33.0,15,1,1,0,13.2,0,7995,19890
3749,142000.0,136.2,2,2.78,19,57.1,18,0,0,1,13.7,0,47617,9253
3750,165000.0,137.5,4,2.77,11,94.8,4,1,1,1,4.2,2,11566,17848
3751,144000.0,139.1,1,3.11,16,62.0,1,0,0,0,11.1,1,49825,19222
3752,89000.0,67.7,3,3.01,8,33.0,3,0,0,1,10.2,0,18002,16424
3753,137000.0,112.9,4,3.12,15,71.2,8,0,0,1,11.0,1,40714,14961
3754,52000.0,62.6,1,2.5,11,32.7,7,0,0,0,4.6,0,6247,12880
3755,77000.0,52.9,3,2.77,7,24.0,7,1,0,0,4.8,1,17906,10431
3756,77000.0,52.2,2,3.06,2,28.2,1,0,0,1,9.5,1,32144,4587
3757,42000.0,71.1,1,2.4,19,40.5,8,1,0,1,4.6,0,15226,24349
3758,87000.0,81.6,2,3.02,9,43.7,6,1,0,0,12.5,0,39234,16406
3759,199000.0,129.7,4,2.46,18,87.6,5,0,0,0,12.5,1,35405,5662
3760,30000.0,44.4,1,3.03,13,21.5,12,0,0,0,5.3,1,49590,21076
3761,108000.0,118.2,2,2.85,1,70.7,1,0,1,1,9.0,0,31295,20739
3762,67000.0,93.8,2,2.47,19,40.7,12,0,1,1,10.5,0,39565,19072
3763,103000.0,64.6,3,2.73,13,33.4,10,0,0,1,13.5,0,8354,3776
3764,126000.0,89.1,1,2.91,14,55.5,9,0,1,0,14.9,1,6935,1430
3765,51000.0,66.0,3,2.87,17,30.8,9,0,1,0,4.2,0,31174,17997
3766,123000.0,101.5,3,2.68,20,58.6,15,0,0,0,9.2,1,49341,5908
3767,103000.0,82.1,3,3.11,1,36.6,1,1,0,1,12.8,0,17096,21178
3768,83000.0,49.7,4,2.77,5,21.4,5,0,0,1,12.8,0,5077,17145
3769,69000.0,44.0,3,2.76,20,24.5,20,0,1,1,10.0,1,20341,9986
3770,96000.0,95.6,1,2.36,14,57.6,12,1,1,1,6.0,1,38259,12700
3771,163000.0,138.3,2,3.13,18,60.0,5,1,0,1,10.2,1,41102,13066
3772,88000.0,71.3,2,2.46,13,48.1,1,0,0,1,8.3,1,40148,10094
3773,140000.0,118.0,2,2.78,12,55.2,6,0,0,0,8.5,1,8642,5305
3774,101000.0,109.0,2,3.02,15,47.5,3,1,0,1,7.6,1,39687,24864
3775,140000.0,141.8,2,2.49,4,65.3,3,0,0,1,5.6,0,8674,18981
3776,178000.0,128.5,2,2.77,9,57.9,2,1,0,1,12.1,1,49422,4754
3777,169000.0,98.0,4,2.52,3,41.9,2,0,0,1,11.8,1,21672,1830
3778,126000.0,108.8,1,2.98,11,69.6,1,0,0,0,10.0,2,36207,9264
3779,162000.0,137.8,4,2.81,15,75.6,14,1,1,1,7.9,1,26803,14307
3780,76000.0,77.9,2,3.07,16,40.3,12,0,0,0,13.0,0,15829,23511
3781,97000.0,69.2,3,3.11,7,47.4,1,0,0,0,5.8,1,32489,4178
3782,57000.0,31.3,3,2.88,7,16.0,5,0,0,0,8.8,0,5716,11565
3783,169000.0,129.2,2,2.95,9,58.1,7,1,0,0,11.2,0,27732,5287
3784,175000.0,126.1,2,2.79,17,60.8,16,1,0,1,13.0,0,6757,2674
3785,38000.0,42.5,2,2.65,13,20.1,9,1,1,1,11.1,1,30551,15432
3786,111000.0,99.2,2,2.88,9,54.5,9,0,0,0,5.3,0,25578,3491
3787,102000.0,85.7,4,3.12,9,41.8,7,0,0,1,5.1,1,45263,18285
3788,44000.0,44.2,3,2.68,20,24.5,15,1,0,0,4.6,1,48470,14284
3789,171000.0,147.7,1,2.58,12,88.7,4,0,0,1,10.2,1,34300,6581
3790,44000.0,55.8,1,2.65,19,35.3,7,0,0,1,6.7,1,13333,20068
3791,30000.0,38.1,2,2.69,15,23.3,11,0,1,1,5.8,1,28560,17791
3792,91000.0,101.4,1,2.37,18,46.8,14,1,0,0,4.9,1,5073,16031
3793,149000.0,118.7,3,2.75,8,51.6,6,0,0,1,11.1,1,39563,6133
3794,40000.0,33.9,1,2.74,6,19.1,2,0,0,1,12.3,1,6852,17957
3795,112000.0,109.0,2,2.83,6,50.1,4,1,0,0,13.4,1,41341,13975
3796,104000.0,93.9,1,2.63,3,39.9,2,0,0,0,10.5,2,16911,13823
3797,76000.0,42.4,2,2.85,3,23.7,1,0,0,1,7.9,1,16251,3869
3798,92000.0,50.7,3,3.09,2,25.3,1,1,0,1,9.2,0,9036,4243
3799,136000.0,98.2,2,3.16,5,61.5,4,0,0,0,11.0,1,35859,1775
3800,107000.0,65.6,4,2.83,20,32.4,14,0,0,0,11.8,2,21470,6892
3801,156000.0,142.6,3,2.34,12,98.9,3,0,1,1,11.1,0,9046,12842
3802,174000.0,128.2,2,3.17,6,80.5,4,0,0,0,14.6,1,19445,9616
3803,134000.0,148.0,1,2.94,16,61.8,16,0,0,0,12.3,0,46495,18109
3804,89000.0,61.2,3,2.6,5,33.8,2,0,0,0,12.3,1,6573,10780
3805,165000.0,146.4,4,2.43,6,83.3,1,0,1,0,13.0,1,35107,3238
3806,79000.0,81.7,3,2.43,4,49.8,3,0,0,0,9.1,0,27545,18391
3807,65000.0,71.7,1,2.45,14,39.4,5,1,1,0,6.9,0,31894,5420
3808,59000.0,36.0,4,2.34,3,19.6,2,1,0,0,13.0,1,22624,8561
3809,55000.0,36.3,2,3.11,17,18.5,17,1,0,0,9.1,1,26669,13015
3810,124000.0,113.0,3,2.79,5,54.4,3,0,1,0,10.7,1,39168,14300
3811,122000.0,85.0,4,2.93,6,58.1,3,0,0,0,8.7,1,26743,8079
3812,79000.0,57.2,2,3.05,20,28.3,4,1,0,0,8.4,1,21933,12057
